"id","state"
"1840003581","New Jersey"
"1840003794","New Jersey"
"1840081078","New Jersey"
"1840003579","New Jersey"
"1840081080","New Jersey"
"1840003535","New Jersey"
"1840081522","New Jersey"
"1840081789","New Jersey"
"1840085177","New York"
"1840080537","New Jersey"
"1840081579","New Jersey"
"1840081577","New Jersey"
"1840081578","New Jersey"
"1840081489","New Jersey"
"1840001059","New Jersey"
"1840082000","New Jersey"
"1840033324","New Jersey"
"1840002792","New Jersey"
"1840000840","New Jersey"
"1840001096","New Jersey"
"1840005524","New Jersey"
"1840080835","New Jersey"
"1840146990","New Jersey"
"1840026546","New Jersey"
"1840081615","New Jersey"
"1840024278","New Jersey"
"1840082070","New Jersey"
"1840005522","New Jersey"
"1840081861","New Jersey"
"1840033225","New Jersey"
"1840080487","New Jersey"
"1840081693","New Jersey"
"1840081396","New Jersey"
"1840005440","New Jersey"
"1840080810","New Jersey"
"1840080809","New Jersey"
"1840080890","New Jersey"
"1840081393","New Jersey"
"1840001595","New Jersey"
"1840081916","New Jersey"
"1840081915","New Jersey"
"1840081752","New Jersey"
"1840033300","New Jersey"
"1840081757","New Jersey"
"1840081753","New Jersey"
"1840081754","New Jersey"
"1840081755","New Jersey"
"1840081756","New Jersey"
"1840005519","New Jersey"
"1840081925","New Jersey"
"1840082061","New Jersey"
"1840082062","New Jersey"
"1840081902","New Jersey"
"1840081466","New Jersey"
"1840004878","New Jersey"
"1840081975","New Jersey"
"1840081610","New Jersey"
"1840081609","New Jersey"
"1840081604","New Jersey"
"1840081601","New Jersey"
"1840003792","New Jersey"
"1840081021","New Jersey"
"1840081092","New Jersey"
"1840081887","New Jersey"
"1840001363","New Jersey"
"1840081138","New Jersey"
"1840148011","New Jersey"
"1840083812","New Jersey"
"1840033232","New Jersey"
"1840081840","New Jersey"
"1840081161","New Jersey"
"1840033420","New Jersey"
"1840081414","New Jersey"
"1840081325","New Jersey"
"1840148360","New Jersey"
"1840080870","New Jersey"
"1840080444","New Jersey"
"1840131591","New Jersey"
"1840033276","New Jersey"
"1840131592","New Jersey"
"1840085522","New Jersey"
"1840098351","New Jersey"
"1840081919","New Jersey"
"1840081924","New Jersey"
"1840081918","New Jersey"
"1840080595","New Jersey"
"1840081922","New Jersey"
"1840005565","New Jersey"
"1840081745","New Jersey"
"1840081746","New Jersey"
"1840081741","New Jersey"
"1840081740","New Jersey"
"1840033270","New Jersey"
"1840081811","New Jersey"
"1840082049","New Jersey"
"1840082047","New Jersey"
"1840082051","New Jersey"
"1840082048","New Jersey"
"1840081018","New Jersey"
"1840082050","New Jersey"
"1840033470","New Jersey"
"1840080919","New Jersey"
"1840081002","New Jersey"
"1840082023","New Jersey"
"1840033354","New Jersey"
"1840081283","New Jersey"
"1840033329","New Jersey"
"1840035018","New Jersey"
"1840080976","New Jersey"
"1840081600","New Jersey"
"1840081596","New Jersey"
"1840081598","New Jersey"
"1840005597","New Jersey"
"1840000906","New Jersey"
"1840082127","New Jersey"
"1840081885","New Jersey"
"1840081428","New Jersey"
"1840033321","New Jersey"
"1840098549","New Jersey"
"1840080575","New Jersey"
"1840104051","New Jersey"
"1840081548","New Jersey"
"1840080513","New Jersey"
"1840081802","New Jersey"
"1840080889","New Jersey"
"1840080859","New Jersey"
"1840082126","New Jersey"
"1840080504","New Jersey"
"1840080461","New Jersey"
"1840081311","New Jersey"
"1840080522","New Jersey"
"1840081310","New Jersey"
"1840080959","New Jersey"
"1840083897","New York"
"1840081351","New Jersey"
"1840080992","New Jersey"
"1840081177","New Jersey"
"1840003575","New Jersey"
"1840081732","New Jersey"
"1840081731","New Jersey"
"1840033484","New Jersey"
"1840005868","New Jersey"
"1840080469","New Jersey"
"1840082045","New Jersey"
"1840085507","New Jersey"
"1840082044","New Jersey"
"1840081651","New Jersey"
"1840081478","New Jersey"
"1840081654","New Jersey"
"1840056345","New Jersey"
"1840081261","New Jersey"
"1840081262","New Jersey"
"1840080921","New Jersey"
"1840100260","New Jersey"
"1840081289","New Jersey"
"1840080693","New Jersey"
"1840080981","New Jersey"
"1840005521","New Jersey"
"1840081968","New Jersey"
"1840080832","New Jersey"
"1840081967","New Jersey"
"1840081025","New Jersey"
"1840081027","New Jersey"
"1840033215","New Jersey"
"1840080823","New Jersey"
"1840081815","New Jersey"
"1840080482","New Jersey"
"1840082111","New Jersey"
"1840082113","New Jersey"
"1840081901","New Jersey"
"1840082112","New Jersey"
"1840082108","New Jersey"
"1840082114","New Jersey"
"1840005594","New Jersey"
"1840080566","New Jersey"
"1840081128","New Jersey"
"1840081129","New Jersey"
"1840098364","New Jersey"
"1840102088","New Jersey"
"1840100823","New Jersey"
"1840001316","New Jersey"
"1840081389","New Jersey"
"1840005518","New Jersey"
"1840081800","New Jersey"
"1840081796","New Jersey"
"1840080960","New Jersey"
"1840080454","New Jersey"
"1840102997","New Jersey"
"1840081957","New Jersey"
"1840081222","New Jersey"
"1840081151","New Jersey"
"1840080591","New Jersey"
"1840033237","New Jersey"
"1840081355","New Jersey"
"1840082073","New Jersey"
"1840081354","New Jersey"
"1840080443","New Jersey"
"1840003614","New Jersey"
"1840035367","New Jersey"
"1840081182","New Jersey"
"1840005441","New Jersey"
"1840000897","New Jersey"
"1840005422","New Jersey"
"1840100703","New Jersey"
"1840099307","New Jersey"
"1840080695","New Jersey"
"1840080756","New Jersey"
"1840081568","New Jersey"
"1840033230","New Jersey"
"1840080734","New Jersey"
"1840080735","New Jersey"
"1840080793","New Jersey"
"1840082115","New Jersey"
"1840005406","New Jersey"
"1840081551","New Jersey"
"1840081419","New Jersey"
"1840033419","New Jersey"
"1840080900","New Jersey"
"1840151551","New Jersey"
"1840081518","New Jersey"
"1840081809","New Jersey"
"1840080947","New Jersey"
"1840081506","New Jersey"
"1840081777","New Jersey"
"1840080458","New Jersey"
"1840082084","New Jersey"
"1840082017","New Jersey"
"1840080990","New Jersey"
"1840151722","New Jersey"
"1840081782","New Jersey"
"1840080860","New Jersey"
"1840024234","New Jersey"
"1840033314","New Jersey"
"1840033425","New Jersey"
"1840101607","New Jersey"
"1840045518","New Jersey"
"1840001477","New Jersey"
"1840081632","New Jersey"
"1840081475","New Jersey"
"1840081010","New Jersey"
"1840081640","New Jersey"
"1840081477","New Jersey"
"1840005449","New Jersey"
"1840151981","New Jersey"
"1840081573","New Jersey"
"1840081189","New Jersey"
"1840152114","New Jersey"
"1840152152","New Jersey"
"1840152153","New Jersey"
"1840080641","New Jersey"
"1840081837","New Jersey"
"1840081210","New Jersey"
"1840081209","New Jersey"
"1840033248","New Jersey"
"1840082092","New Jersey"
"1840082093","New Jersey"
"1840005414","New Jersey"
"1840081696","New Jersey"
"1840082098","New Jersey"
"1840082096","New Jersey"
"1840026666","New Jersey"
"1840082133","New Jersey"
"1840033245","New Jersey"
"1840080895","New Jersey"
"1840000922","New Jersey"
"1840081270","New Jersey"
"1840003679","New Jersey"
"1840151982","New Jersey"
"1840151978","New Jersey"
"1840081338","New Jersey"
"1840081232","New Jersey"
"1840081307","New Jersey"
"1840081806","New Jersey"
"1840081606","New Jersey"
"1840033246","New Jersey"
"1840033348","New Jersey"
"1840081334","New Jersey"
"1840045661","New Jersey"
"1840080879","New Jersey"
"1840082144","New Jersey"
"1840045716","New Jersey"
"1840080607","New Jersey"
"1840099518","New Jersey"
"1840033355","New Jersey"
"1840081257","New Jersey"
"1840081822","New Jersey"
"1840100580","New Jersey"
"1840080811","New Jersey"
"1840081529","New Jersey"
"1840003553","New Jersey"
"1840033213","New Jersey"
"1840082164","New Mexico"
"1840082834","New Mexico"
"1840082764","New Mexico"
"1840022685","New Mexico"
"1840025008","New Mexico"
"1840082300","New Mexico"
"1840025078","New Mexico"
"1840026936","New Mexico"
"1840024825","New Mexico"
"1840082339","New Mexico"
"1840082695","New Mexico"
"1840019408","New Mexico"
"1840025079","New Mexico"
"1840026910","New Mexico"
"1840022839","New Mexico"
"1840022817","New Mexico"
"1840033658","New Mexico"
"1840082521","New Mexico"
"1840025074","New Mexico"
"1840025051","New Mexico"
"1840082176","New Mexico"
"1840027263","New Mexico"
"1840025088","New Mexico"
"1840019071","New Mexico"
"1840027462","New Mexico"
"1840082544","New Mexico"
"1840033546","New Mexico"
"1840082796","New Mexico"
"1840028503","New Mexico"
"1840019275","New Mexico"
"1840082394","New Mexico"
"1840140583","New Mexico"
"1840033636","New Mexico"
"1840082845","New Mexico"
"1840024971","New Mexico"
"1840024829","New Mexico"
"1840027358","New Mexico"
"1840022837","New Mexico"
"1840033558","New Mexico"
"1840033642","New Mexico"
"1840022797","New Mexico"
"1840082673","New Mexico"
"1840141891","New Mexico"
"1840019173","New Mexico"
"1840082258","New Mexico"
"1840019105","New Mexico"
"1840082483","New Mexico"
"1840082541","New Mexico"
"1840033665","New Mexico"
"1840025041","New Mexico"
"1840153133","New Mexico"
"1840024978","New Mexico"
"1840153132","New Mexico"
"1840022682","New Mexico"
"1840033713","New Mexico"
"1840082798","New Mexico"
"1840082334","New Mexico"
"1840018038","New Mexico"
"1840082481","New Mexico"
"1840082700","New Mexico"
"1840019416","New Mexico"
"1840024923","New Mexico"
"1840082267","New Mexico"
"1840082321","New Mexico"
"1840082491","New Mexico"
"1840082728","New Mexico"
"1840033537","New Mexico"
"1840082615","New Mexico"
"1840017771","New Mexico"
"1840082294","New Mexico"
"1840040001","New Mexico"
"1840027335","New Mexico"
"1840149348","New Mexico"
"1840082543","New Mexico"
"1840113500","New Mexico"
"1840025061","New Mexico"
"1840082429","New Mexico"
"1840024852","New Mexico"
"1840027313","New Mexico"
"1840082352","New Mexico"
"1840082398","New Mexico"
"1840082177","New Mexico"
"1840082180","New Mexico"
"1840082642","New Mexico"
"1840033551","New Mexico"
"1840082794","New Mexico"
"1840033603","New Mexico"
"1840082475","New Mexico"
"1840082189","New Mexico"
"1840021630","New Mexico"
"1840082723","New Mexico"
"1840021995","New Mexico"
"1840144308","New Mexico"
"1840004566","New York"
"1840019085","New Mexico"
"1840027264","New Mexico"
"1840082220","New Mexico"
"1840082634","New Mexico"
"1840082291","New Mexico"
"1840021898","New Mexico"
"1840082803","New Mexico"
"1840144229","New Mexico"
"1840033627","New Mexico"
"1840082550","New Mexico"
"1840027273","New Mexico"
"1840082188","New Mexico"
"1840033571","New Mexico"
"1840033570","New Mexico"
"1840082648","New Mexico"
"1840027323","New Mexico"
"1840082166","New Mexico"
"1840033501","New Mexico"
"1840019190","New Mexico"
"1840021707","New Mexico"
"1840033701","New Mexico"
"1840082788","New Mexico"
"1840019171","New Mexico"
"1840027311","New Mexico"
"1840017932","New Mexico"
"1840036377","New Mexico"
"1840144654","New Mexico"
"1840082186","New Mexico"
"1840022808","New Mexico"
"1840082181","New Mexico"
"1840033507","New Mexico"
"1840021821","New Mexico"
"1840033542","New Mexico"
"1840082178","New Mexico"
"1840027771","New Mexico"
"1840082320","New Mexico"
"1840082397","New Mexico"
"1840082161","New Mexico"
"1840082295","New Mexico"
"1840138520","New Mexico"
"1840082205","New Mexico"
"1840082692","New Mexico"
"1840082157","New Mexico"
"1840033654","New Mexico"
"1840082233","New Mexico"
"1840022679","New Mexico"
"1840082744","New Mexico"
"1840033721","New Mexico"
"1840019063","New Mexico"
"1840025072","New Mexico"
"1840019412","New Mexico"
"1840082378","New Mexico"
"1840114105","New Mexico"
"1840082533","New Mexico"
"1840027530","New Mexico"
"1840082736","New Mexico"
"1840082557","New Mexico"
"1840082237","New Mexico"
"1840082170","New Mexico"
"1840028416","New Mexico"
"1840082801","New Mexico"
"1840024833","New Mexico"
"1840019009","New Mexico"
"1840027325","New Mexico"
"1840082737","New Mexico"
"1840082808","New Mexico"
"1840033699","New Mexico"
"1840033504","New Mexico"
"1840082282","New Mexico"
"1840022796","New Mexico"
"1840082374","New Mexico"
"1840023048","New Mexico"
"1840151589","New Mexico"
"1840082401","New Mexico"
"1840151653","New Mexico"
"1840082838","New Mexico"
"1840082708","New Mexico"
"1840040160","New Mexico"
"1840076142","Missouri"
"1840076851","Missouri"
"1840076847","Missouri"
"1840076846","Missouri"
"1840032065","Missouri"
"1840076397","Missouri"
"1840077246","Missouri"
"1840076852","Missouri"
"1840076848","Missouri"
"1840051219","Missouri"
"1840009925","Missouri"
"1840008696","Missouri"
"1840013021","Missouri"
"1840076938","Missouri"
"1840139919","Missouri"
"1840076937","Missouri"
"1840025728","Missouri"
"1840003831","Missouri"
"1840010716","Missouri"
"1840009797","Missouri"
"1840007513","Missouri"
"1840030545","Missouri"
"1840076235","Missouri"
"1840010744","Missouri"
"1840017696","Missouri"
"1840009741","Missouri"
"1840007651","Missouri"
"1840012635","Missouri"
"1840075982","Missouri"
"1840007616","Missouri"
"1840076119","Missouri"
"1840075552","Missouri"
"1840007456","Missouri"
"1840025629","Missouri"
"1840025747","Missouri"
"1840139937","Missouri"
"1840009914","Missouri"
"1840007631","Missouri"
"1840075516","Missouri"
"1840077464","Missouri"
"1840009720","Missouri"
"1840039158","Missouri"
"1840076125","Missouri"
"1840076338","Missouri"
"1840075520","Missouri"
"1840141651","Missouri"
"1840076761","Missouri"
"1840076371","Missouri"
"1840076762","Missouri"
"1840052030","Missouri"
"1840032182","Missouri"
"1840077534","Missouri"
"1840012824","Missouri"
"1840020370","Missouri"
"1840075579","Missouri"
"1840076575","Missouri"
"1840059424","Missouri"
"1840059422","Missouri"
"1840059418","Missouri"
"1840051472","Missouri"
"1840032238","Missouri"
"1840075906","Missouri"
"1840076489","Missouri"
"1840008597","Missouri"
"1840077302","Missouri"
"1840077080","Missouri"
"1840076493","Missouri"
"1840146620","Missouri"
"1840010405","Missouri"
"1840076353","Missouri"
"1840007492","Missouri"
"1840052593","Missouri"
"1840077278","Missouri"
"1840007454","Missouri"
"1840075874","Missouri"
"1840008448","Missouri"
"1840077481","Missouri"
"1840008584","Missouri"
"1840077008","Missouri"
"1840077010","Missouri"
"1840009770","Missouri"
"1840077128","Missouri"
"1840077132","Missouri"
"1840076866","Missouri"
"1840012462","Missouri"
"1840077266","Missouri"
"1840076865","Missouri"
"1840009556","Missouri"
"1840007428","Missouri"
"1840024259","Missouri"
"1840009879","Missouri"
"1840077292","Missouri"
"1840076059","Missouri"
"1840077137","Missouri"
"1840077054","Missouri"
"1840077254","Missouri"
"1840077224","Missouri"
"1840010643","Missouri"
"1840076655","Missouri"
"1840076299","Missouri"
"1840076654","Missouri"
"1840076840","Missouri"
"1840076837","Missouri"
"1840076300","Missouri"
"1840012630","Missouri"
"1840009940","Missouri"
"1840139946","Missouri"
"1840008797","Missouri"
"1840139945","Missouri"
"1840007584","Missouri"
"1840025694","Missouri"
"1840012599","Missouri"
"1840059772","Missouri"
"1840012996","Missouri"
"1840010846","Missouri"
"1840010878","Missouri"
"1840077545","Missouri"
"1840008611","Missouri"
"1840009415","Missouri"
"1840075737","Missouri"
"1840075845","Missouri"
"1840059437","Missouri"
"1840032132","Missouri"
"1840032133","Missouri"
"1840025586","Missouri"
"1840076752","Missouri"
"1840075583","Missouri"
"1840147467","Missouri"
"1840075561","Missouri"
"1840009742","Missouri"
"1840025716","Missouri"
"1840025560","Missouri"
"1840010791","Missouri"
"1840010871","Missouri"
"1840075655","Missouri"
"1840077466","Missouri"
"1840007531","Missouri"
"1840012897","Missouri"
"1840061865","Missouri"
"1840076128","Missouri"
"1840076105","Missouri"
"1840076030","Missouri"
"1840010882","Missouri"
"1840076756","Missouri"
"1840076573","Missouri"
"1840010650","Missouri"
"1840030315","Missouri"
"1840009878","Missouri"
"1840013287","Missouri"
"1840077033","Missouri"
"1840076449","Missouri"
"1840052066","Missouri"
"1840076193","Missouri"
"1840052068","Missouri"
"1840076073","Missouri"
"1840076357","Missouri"
"1840008533","Missouri"
"1840012766","Missouri"
"1840012825","Missouri"
"1840077276","Missouri"
"1840058836","Missouri"
"1840061460","Missouri"
"1840077000","Missouri"
"1840032235","Missouri"
"1840076617","Missouri"
"1840076621","Missouri"
"1840008619","Missouri"
"1840010610","Missouri"
"1840076430","Missouri"
"1840076998","Missouri"
"1840076997","Missouri"
"1840075836","Missouri"
"1840010825","Missouri"
"1840062309","Missouri"
"1840076204","Missouri"
"1840077269","Missouri"
"1840077144","Missouri"
"1840010742","Missouri"
"1840077423","Missouri"
"1840013061","Missouri"
"1840007434","Missouri"
"1840008806","Missouri"
"1840077273","Missouri"
"1840075801","Missouri"
"1840075800","Missouri"
"1840076247","Missouri"
"1840014449","Missouri"
"1840077548","Missouri"
"1840075890","Missouri"
"1840139915","Missouri"
"1840075675","Missouri"
"1840077158","Missouri"
"1840076011","Missouri"
"1840076238","Missouri"
"1840077396","Missouri"
"1840030196","Missouri"
"1840077326","Missouri"
"1840075909","Missouri"
"1840001683","Missouri"
"1840007509","Missouri"
"1840007520","Missouri"
"1840012135","Missouri"
"1840007416","Missouri"
"1840012145","Missouri"
"1840007636","Missouri"
"1840075536","Missouri"
"1840076517","Missouri"
"1840076121","Missouri"
"1840076664","Missouri"
"1840076663","Missouri"
"1840076661","Missouri"
"1840013058","Missouri"
"1840077195","Missouri"
"1840077389","Missouri"
"1840009435","Missouri"
"1840077409","Missouri"
"1840009421","Missouri"
"1840076220","Missouri"
"1840148640","Missouri"
"1840076742","Missouri"
"1840008345","Missouri"
"1840076008","Missouri"
"1840032243","Missouri"
"1840008740","Missouri"
"1840009843","Missouri"
"1840075770","Missouri"
"1840009744","Missouri"
"1840077540","Missouri"
"1840076854","Missouri"
"1840030314","Missouri"
"1840077421","Missouri"
"1840006118","Missouri"
"1840035406","Missouri"
"1840032125","Missouri"
"1840032097","Missouri"
"1840075919","Missouri"
"1840008805","Missouri"
"1840076989","Missouri"
"1840075573","Missouri"
"1840075819","Missouri"
"1840075913","Missouri"
"1840076322","Missouri"
"1840027853","Missouri"
"1840075683","Missouri"
"1840075665","Missouri"
"1840012530","Missouri"
"1840076436","Missouri"
"1840007515","Missouri"
"1840076329","Missouri"
"1840075788","Missouri"
"1840009810","Missouri"
"1840075940","Missouri"
"1840032184","Missouri"
"1840076990","Missouri"
"1840032090","Missouri"
"1840076327","Missouri"
"1840032201","Missouri"
"1840012366","Missouri"
"1840032075","Missouri"
"1840032071","Missouri"
"1840076261","Missouri"
"1840076258","Missouri"
"1840008495","Missouri"
"1840032224","Missouri"
"1840075795","Missouri"
"1840077506","Missouri"
"1840077362","Missouri"
"1840076408","Missouri"
"1840052526","Missouri"
"1840076671","Missouri"
"1840076578","Missouri"
"1840077114","Missouri"
"1840075797","Missouri"
"1840077108","Missouri"
"1840077553","Missouri"
"1840075959","Missouri"
"1840077554","Missouri"
"1840077346","Missouri"
"1840077345","Missouri"
"1840077559","Missouri"
"1840007268","Missouri"
"1840075590","Missouri"
"1840029788","Missouri"
"1840032087","Missouri"
"1840076317","Missouri"
"1840015260","Missouri"
"1840007617","Missouri"
"1840077327","Missouri"
"1840075606","Missouri"
"1840075596","Missouri"
"1840077536","Missouri"
"1840027752","Missouri"
"1840076743","Missouri"
"1840013050","Missouri"
"1840075985","Missouri"
"1840077161","Missouri"
"1840149557","Missouri"
"1840077078","Missouri"
"1840030280","Missouri"
"1840005551","Missouri"
"1840009466","Missouri"
"1840076162","Missouri"
"1840051748","Missouri"
"1840077496","Missouri"
"1840076161","Missouri"
"1840077462","Missouri"
"1840077461","Missouri"
"1840075686","Missouri"
"1840051445","Missouri"
"1840030260","Missouri"
"1840012991","Missouri"
"1840075684","Missouri"
"1840015281","Missouri"
"1840076022","Missouri"
"1840076734","Missouri"
"1840077979","Montana"
"1840076594","Missouri"
"1840076515","Missouri"
"1840076514","Missouri"
"1840076516","Missouri"
"1840058834","Missouri"
"1840076512","Missouri"
"1840076604","Missouri"
"1840052688","Missouri"
"1840052758","Missouri"
"1840109331","Missouri"
"1840030091","Missouri"
"1840013057","Missouri"
"1840025931","Missouri"
"1840076065","Missouri"
"1840009641","Missouri"
"1840076985","Missouri"
"1840075997","Missouri"
"1840076463","Missouri"
"1840013010","Missouri"
"1840006238","Missouri"
"1840075885","Missouri"
"1840052774","Missouri"
"1840007373","Missouri"
"1840077441","Missouri"
"1840077440","Missouri"
"1840077386","Missouri"
"1840008350","Missouri"
"1840039387","Missouri"
"1840076908","Missouri"
"1840075988","Missouri"
"1840077340","Missouri"
"1840077343","Missouri"
"1840075787","Missouri"
"1840075955","Missouri"
"1840059775","Missouri"
"1840076144","Missouri"
"1840075889","Missouri"
"1840076812","Missouri"
"1840076811","Missouri"
"1840076817","Missouri"
"1840040555","Missouri"
"1840075636","Missouri"
"1840032084","Missouri"
"1840075555","Missouri"
"1840077160","Missouri"
"1840032179","Missouri"
"1840075808","Missouri"
"1840077239","Missouri"
"1840038999","Missouri"
"1840076344","Missouri"
"1840075538","Missouri"
"1840060765","Missouri"
"1840077154","Missouri"
"1840075934","Missouri"
"1840051085","Missouri"
"1840076464","Missouri"
"1840076456","Missouri"
"1840076457","Missouri"
"1840075530","Missouri"
"1840076288","Missouri"
"1840009646","Missouri"
"1840075728","Missouri"
"1840077038","Missouri"
"1840076727","Missouri"
"1840032044","Missouri"
"1840076722","Missouri"
"1840077307","Missouri"
"1840077148","Missouri"
"1840150740","Missouri"
"1840077283","Missouri"
"1840077282","Missouri"
"1840077538","Missouri"
"1840075531","Missouri"
"1840076544","Missouri"
"1840075975","Missouri"
"1840076546","Missouri"
"1840076538","Missouri"
"1840076359","Missouri"
"1840076154","Missouri"
"1840076114","Missouri"
"1840032048","Missouri"
"1840076518","Missouri"
"1840009490","Missouri"
"1840076197","Missouri"
"1840077067","Missouri"
"1840009682","Missouri"
"1840052684","Missouri"
"1840032115","Missouri"
"1840075575","Missouri"
"1840032241","Missouri"
"1840075868","Missouri"
"1840077045","Missouri"
"1840009919","Missouri"
"1840075831","Missouri"
"1840075712","Missouri"
"1840076918","Missouri"
"1840076367","Missouri"
"1840076924","Missouri"
"1840059763","Missouri"
"1840059764","Missouri"
"1840076135","Missouri"
"1840077290","Missouri"
"1840077288","Missouri"
"1840077251","Missouri"
"1840077552","Missouri"
"1840075662","Missouri"
"1840076095","Missouri"
"1840077551","Missouri"
"1840030294","Missouri"
"1840076468","Missouri"
"1840052659","Missouri"
"1840077258","Missouri"
"1840076155","Missouri"
"1840076808","Missouri"
"1840076713","Missouri"
"1840075812","Missouri"
"1840025543","Missouri"
"1840075599","Missouri"
"1840076233","Missouri"
"1840032185","Missouri"
"1840131629","Missouri"
"1840076048","Missouri"
"1840076244","Missouri"
"1840010747","Missouri"
"1840151512","Missouri"
"1840077196","Missouri"
"1840009716","Missouri"
"1840077475","Missouri"
"1840075608","Missouri"
"1840075512","Missouri"
"1840075707","Missouri"
"1840007418","Missouri"
"1840077542","Missouri"
"1840030259","Missouri"
"1840077153","Missouri"
"1840077216","Missouri"
"1840075775","Missouri"
"1840051604","Missouri"
"1840008629","Missouri"
"1840076256","Missouri"
"1840076531","Missouri"
"1840076534","Missouri"
"1840076533","Missouri"
"1840077499","Missouri"
"1840052035","Missouri"
"1840077443","Missouri"
"1840075617","Missouri"
"1840075620","Missouri"
"1840076841","Missouri"
"1840051200","Missouri"
"1840051440","Missouri"
"1840076308","Missouri"
"1840077357","Missouri"
"1840075895","Missouri"
"1840032100","Missouri"
"1840030195","Missouri"
"1840076377","Missouri"
"1840076323","Missouri"
"1840075761","Missouri"
"1840077035","Missouri"
"1840032183","Missouri"
"1840077032","Missouri"
"1840077036","Missouri"
"1840077040","Missouri"
"1840076892","Missouri"
"1840076897","Missouri"
"1840076263","Missouri"
"1840059274","Missouri"
"1840076888","Missouri"
"1840076895","Missouri"
"1840076264","Missouri"
"1840076891","Missouri"
"1840052535","Missouri"
"1840059756","Missouri"
"1840059760","Missouri"
"1840059758","Missouri"
"1840059755","Missouri"
"1840007314","Missouri"
"1840051731","Missouri"
"1840073788","Missouri"
"1840051116","Missouri"
"1840075764","Missouri"
"1840077318","Missouri"
"1840075757","Missouri"
"1840076829","Missouri"
"1840076831","Missouri"
"1840076834","Missouri"
"1840027765","Missouri"
"1840009771","Missouri"
"1840075776","Missouri"
"1840032177","Missouri"
"1840007506","Missouri"
"1840076825","Missouri"
"1840012797","Missouri"
"1840076186","Missouri"
"1840009904","Missouri"
"1840075743","Missouri"
"1840076291","Missouri"
"1840012830","Missouri"
"1840076971","Missouri"
"1840009627","Missouri"
"1840008770","Missouri"
"1840007340","Missouri"
"1840009721","Missouri"
"1840008659","Missouri"
"1840076292","Missouri"
"1840076708","Missouri"
"1840059425","Missouri"
"1840008795","Missouri"
"1840025742","Missouri"
"1840075668","Missouri"
"1840075825","Missouri"
"1840009618","Missouri"
"1840029722","Missouri"
"1840007473","Missouri"
"1840008509","Missouri"
"1840077306","Missouri"
"1840032158","Missouri"
"1840076635","Missouri"
"1840010609","Missouri"
"1840076656","Missouri"
"1840009615","Missouri"
"1840032221","Missouri"
"1840078253","Montana"
"1840076366","Missouri"
"1840077388","Missouri"
"1840075616","Missouri"
"1840032847","Montana"
"1840027209","Montana"
"1840023881","Montana"
"1840145241","Montana"
"1840147686","Montana"
"1840078071","Montana"
"1840078443","Montana"
"1840078434","Montana"
"1840032659","Montana"
"1840078059","Montana"
"1840018431","Montana"
"1840148500","Montana"
"1840032798","Montana"
"1840018531","Montana"
"1840032802","Montana"
"1840032745","Montana"
"1840017367","Montana"
"1840032702","Montana"
"1840078023","Montana"
"1840078369","Montana"
"1840077905","Montana"
"1840032663","Montana"
"1840022282","Montana"
"1840078204","Montana"
"1840017305","Montana"
"1840078451","Montana"
"1840032792","Montana"
"1840018530","Montana"
"1840032780","Montana"
"1840078183","Montana"
"1840148154","Montana"
"1840078093","Montana"
"1840023782","Montana"
"1840078074","Montana"
"1840023806","Montana"
"1840077894","Montana"
"1840026398","Montana"
"1840078043","Montana"
"1840078405","Montana"
"1840018354","Montana"
"1840017373","Montana"
"1840021215","Montana"
"1840021125","Montana"
"1840021188","Montana"
"1840019802","Montana"
"1840019900","Montana"
"1840021160","Montana"
"1840078249","Montana"
"1840078380","Montana"
"1840027104","Montana"
"1840078450","Montana"
"1840078150","Montana"
"1840078277","Montana"
"1840032670","Montana"
"1840032814","Montana"
"1840032671","Montana"
"1840078083","Montana"
"1840077977","Montana"
"1840147685","Montana"
"1840032691","Montana"
"1840078286","Montana"
"1840147856","Montana"
"1840039764","Montana"
"1840078012","Montana"
"1840078473","Montana"
"1840078188","Montana"
"1840078467","Montana"
"1840027216","Montana"
"1840026762","Montana"
"1840077919","Montana"
"1840018395","Montana"
"1840032813","Montana"
"1840026056","Montana"
"1840078018","Montana"
"1840026172","Montana"
"1840017394","Montana"
"1840078236","Montana"
"1840078459","Montana"
"1840078474","Montana"
"1840078160","Montana"
"1840078337","Montana"
"1840017388","Montana"
"1840078234","Montana"
"1840027114","Montana"
"1840023813","Montana"
"1840022322","Montana"
"1840032643","Montana"
"1840078293","Montana"
"1840032733","Montana"
"1840026102","Montana"
"1840078279","Montana"
"1840032620","Montana"
"1840032680","Montana"
"1840078231","Montana"
"1840032759","Montana"
"1840078268","Montana"
"1840018514","Montana"
"1840078302","Montana"
"1840019912","Montana"
"1840078187","Montana"
"1840018506","Montana"
"1840021088","Montana"
"1840074075","Montana"
"1840077898","Montana"
"1840078352","Montana"
"1840078223","Montana"
"1840078323","Montana"
"1840078488","Montana"
"1840078308","Montana"
"1840019758","Montana"
"1840018436","Montana"
"1840078393","Montana"
"1840032719","Montana"
"1840023884","Montana"
"1840027174","Montana"
"1840023887","Montana"
"1840078141","Montana"
"1840027210","Montana"
"1840022305","Montana"
"1840032815","Montana"
"1840078192","Montana"
"1840078309","Montana"
"1840078394","Montana"
"1840077974","Montana"
"1840032674","Montana"
"1840018491","Montana"
"1840078280","Montana"
"1840026465","Montana"
"1840017348","Montana"
"1840032851","Montana"
"1840078283","Montana"
"1840078079","Montana"
"1840078299","Montana"
